SiteID,ProjectCode,TesterID,Lot Name,Login Mode,Date,Time,Input,Pass,Fail,Error#,Socket Usage,Socket Usage#
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,03:36:56,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,03:37:53,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,03:38:53,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,03:39:55,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,03:40:58,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,03:41:56,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,03:42:56,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,03:43:55,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,03:44:53,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,03:45:57,0,0,0,0,0,0
